longitude;latitude;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56;v57;v58;v59;v60;v61;v62;v63;v64;v65;v66;v67;v68;v69;v70;v71;v72;v73;v74;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v97;v98;v99;v100;v101;v102;v103;v104;v105;v106;v107;v108;v109;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124
-41.0;-28.0;-4.8643355;-8.642818;-8.928537;-9.766216;-9.924499;10.448462;8.234133;10.752039;7.720325;8.029584;9.338051;6.6683564;7.4273;6.521438;6.491405;6.587998;8.323421;6.818522;5.745449;6.6229014;6.315265;6.450008;8.076662;10.206574;9.32831;9.362402;9.266621;8.806384;6.329876;1.9539789;2.412592;2.321681;2.1723275;0.14387882;0.75752723;-0.8399065;0.31433666;-3.0201437;-2.3959432;-3.1053727;-1.9064857;-5.5802584;-3.2344337;-3.5469398;-3.3220978;-3.9187002;-2.7993603;0.14874911;-1.3756312;-0.4072683;-1.702748;-1.6475521;-2.0103838;-2.583447;-1.9835975;0.22180247;3.142314;1.7177731;1.665824;2.7916574;4.062786;2.8111386;1.4840022;2.4166503;2.3281746;-0.7351967;-0.26440835;0.12520969;3.0473447;-2.492536;1.1974708;0.74210465;-1.2603693;-4.044514;-4.2685447;-5.068885;-5.145185;-5.8546143;-6.378975;-6.301863;-2.599681;-1.7141118;-2.2108748;-1.6167073;-2.1475618;-5.0859303;-3.7019753;-2.1621726;-0.8764332;0.55784786;0.04566264;0.036733866;0.35735703;-0.038754582;-0.12804198;1.9231342;2.2258997;-1.9876561;-2.854556;-3.6881762;-3.6110644;-6.650084;-8.890388;-5.7775025;9.492274;8.958984;9.010934;8.920023;6.8501782;3.1837106;2.499444;1.8005668;-1.2311479;-3.1378407;-3.214141;-4.369196;-4.5112443;-7.1184373;-5.3448644;-5.499088;-2.3188314;-4.842419;-1.921908;1.9198874
-41.0;-27.75;-3.784769;-5.7109427;5.0311494;10.207386;8.807197;12.778864;11.036947;9.25688;7.000344;3.418293;3.7689495;2.0473251;1.7072209;-1.7969056;-0.10856116;-0.101255774;-0.25466788;-2.5298743;-0.9584153;-1.2806618;-0.19947195;-1.7928472;2.4223323;3.7267408;2.9962072;2.1642103;2.670714;3.4166698;3.1617947;1.5213407;-0.5582452;-0.07933974;-0.5136014;-4.2588043;-4.015293;-3.2985582;-3.7019753;-7.7540016;-7.2994475;-6.7442417;-6.342448;-5.4244113;-5.2856097;-3.3513188;-0.98276645;-1.8853813;2.532724;2.2591796;1.9304396;-1.2149138;-1.1629647;-0.734385;-1.5063156;-3.9698377;-5.3075256;-4.8367376;-1.9016155;-2.555849;-4.012858;-2.7798793;-1.7279108;-4.105392;-4.2579923;-5.7012024;-5.629772;-7.673643;-7.331916;-6.3286495;-4.1402955;-6.136276;-3.8245425;-4.7320275;-4.451178;-7.1525292;-7.1955495;-6.5843363;-7.5819206;-5.3578515;3.6350183;4.244608;-0.712469;-6.2239394;-6.5567384;-2.8594263;5.5051847;4.3038626;4.9175105;3.9791808;5.0571237;2.436131;1.0878907;3.4101763;2.4921389;-3.4032679;-3.490932;-6.797003;-7.6963706;-9.283253;-8.882271;-9.170425;1.1739312;11.339713;10.950095;10.023941;7.323402;4.571725;1.4637097;-0.6856827;-2.1946406;-6.564855;-6.3635526;-8.478042;-8.874154;-9.835212;-8.412294;-7.8457246;-5.9390316;-6.4138784;1.558679;6.578257;8.277153;5.5376525;6.7194934;6.115586
-41.0;-27.5;-3.779087;-5.921174;2.718604;10.013389;8.610764;12.901432;11.124611;9.231717;6.9248548;3.6666746;3.8541784;2.1414824;1.8906661;-1.296896;0.073260546;0.53349674;0.19663966;-2.1069765;-0.82691926;-0.69136465;0.08381271;-1.4697889;2.4637294;4.025448;2.946693;2.538406;2.8931208;3.498652;3.13095;1.5911473;-0.32122755;-0.18161452;-0.4356779;-3.951168;-3.8521404;-3.4706395;-3.8683743;-7.690689;-6.949603;-6.7539825;-6.3822217;-5.299409;-5.5388613;-3.4032679;-0.9519217;-2.0663915;3.0652018;2.3996043;2.01648;-1.233583;-1.6467404;-0.98601323;-1.8902516;-4.0680537;-5.456879;-4.341598;-1.1426722;-2.4673731;-3.732008;-2.3358772;-1.1670233;-3.5615501;-4.107827;-5.427658;-4.922778;-6.9017124;-6.8960304;-6.0096498;-3.6849294;-5.775879;-3.3781052;-3.9633436;-3.933311;-6.689046;-6.994247;-6.639532;-7.892803;-6.797003;3.4304686;4.7949433;0.09842336;-5.3083377;-7.2767196;-4.163023;5.893179;4.424806;4.992999;4.7998137;5.443495;3.2600107;1.0935725;3.435339;2.9515634;-2.8918943;-3.0412478;-5.941467;-6.7791452;-8.818146;-9.166368;-9.047858;-2.7465994;11.342959;10.970387;10.151378;7.045799;4.9532256;1.9507321;-0.0046629906;-1.6240127;-5.8602962;-5.8367567;-7.734521;-8.163101;-9.5332575;-7.907414;-7.7905283;-5.882212;-6.8302827;0.15686607;6.0149345;8.502808;5.717039;7.0125194;6.497087
-41.0;-27.25;-3.9081478;-5.7361054;-0.58584315;10.2991085;8.348583;12.922536;11.183054;9.241458;7.0157657;4.101748;3.9272318;2.1382356;2.074923;-0.72626793;0.8240868;0.93285525;0.37764966;-1.8456079;-0.71490407;-0.64996773;0.06757867;-1.167835;2.6975002;4.4053254;2.953187;3.0505915;3.1764054;3.5319319;3.2437768;1.7380656;-0.16538048;-0.17917943;-0.30174673;-3.9771428;-3.559927;-3.6053824;-3.6597667;-7.259674;-6.9073944;-7.330292;-6.7426186;-5.2872334;-5.7766905;-3.4268074;-0.9876367;-2.2636354;3.5327435;2.4336963;2.0075512;-1.3188119;-1.8496664;-1.4421909;-2.2051928;-4.3959823;-5.3822026;-4.055878;-0.76928824;-2.75634;-3.5583034;-1.993338;-0.9340642;-3.1759908;-4.0396442;-5.4917827;-4.849725;-6.409008;-6.3059216;-5.5031466;-3.1581335;-5.367592;-2.8253345;-3.6321688;-3.8107433;-6.6549544;-6.6249213;-6.622486;-7.836796;-7.71991;3.1958861;4.9434853;0.25832915;-4.512056;-7.2775316;-4.5104322;5.646421;4.6707525;4.9564724;5.328233;5.734085;3.728364;1.3192264;3.1350083;2.9539986;-2.6199737;-2.3220782;-5.562401;-6.4195604;-8.525932;-9.086821;-9.407443;-4.4982567;11.823488;11.071039;10.099429;7.0612216;5.3923573;2.4288259;0.33787608;-1.255499;-5.4300933;-5.377332;-7.4496126;-7.960986;-9.486178;-7.7556252;-7.470717;-5.931726;-6.798626;-0.67269546;5.0603704;8.743072;5.8185024;7.3282714;7.105865
-41.0;-27.0;-3.9714608;-5.258012;-2.2198033;10.624601;8.052311;12.474475;11.142468;9.157852;6.950829;4.2786994;3.8428144;2.320869;2.466164;-0.23356354;1.3500711;1.3630584;0.72100055;-1.6759617;-0.6524029;-0.56636226;0.37359107;-0.8967258;2.9328942;4.651272;2.8996143;3.3639092;3.4044943;3.4807944;3.224296;1.739689;-0.052553535;0.024558306;-0.19460177;-4.0550666;-3.2344337;-3.7344432;-3.6078176;-6.9617786;-7.39117;-7.452048;-6.4495935;-5.3172665;-5.8400035;-3.3553774;-1.0355272;-2.3180196;3.5741405;2.4182734;1.9288162;-1.3455982;-2.1508086;-1.7514502;-2.3123376;-4.6151423;-5.037228;-3.5940185;-0.39509273;-2.7514696;-3.2920647;-1.3837483;-0.5736676;-2.8886476;-4.141107;-5.1606073;-4.464165;-6.0202017;-5.6403246;-4.6719613;-2.5185106;-4.986091;-2.5574722;-3.2912529;-3.6248631;-6.7556057;-6.028319;-6.5007305;-7.775918;-7.709358;3.1731586;4.7373123;0.24290669;-3.8391533;-6.5997586;-4.6419287;4.3274016;4.8006253;4.595264;5.402098;5.780352;3.8184633;1.8232945;2.7843523;2.980785;-2.4032485;-1.7116767;-5.0039487;-5.789678;-8.186641;-8.764574;-8.7467165;-4.7896585;12.935523;11.116494;10.144073;7.1082997;5.6139526;2.6390572;0.65931094;-0.79282767;-4.882193;-4.9162846;-6.9780126;-7.4642234;-9.478873;-7.366819;-7.2531805;-5.967441;-6.5624204;-0.49899077;4.0303183;8.511736;5.706487;7.37048;7.3810325
-41.0;-26.75;-3.9122066;-5.244213;-2.8610497;11.211464;7.9825053;12.178204;11.107566;9.189508;6.9970965;4.409384;3.8598604;2.557075;2.7827291;0.13576174;1.6642007;1.7275134;0.95964134;-1.6085902;-0.57772607;-0.41782033;0.68528545;-0.67107207;3.2364717;4.880984;3.0027008;3.6212192;3.6504407;3.4807944;3.3249474;1.7486178;-0.04118967;0.20475662;-0.1905433;-4.116756;-3.0274491;-3.6402855;-3.5501866;-6.460957;-7.409839;-7.656597;-5.945525;-5.39032;-5.922797;-3.3772936;-1.2360182;-2.331007;3.4345274;2.384182;1.912582;-1.3423513;-2.410554;-1.9584347;-2.4698083;-4.796964;-4.774236;-3.2190113;-0.21408272;-2.6800396;-3.0331311;-0.7733468;-0.26034975;-2.665429;-4.1979265;-4.853783;-4.1971145;-5.830263;-5.3448644;-3.9414277;-1.9121675;-4.6857605;-2.5623426;-3.0104032;-3.474698;-6.912265;-5.802665;-6.373293;-7.6695848;-7.487763;3.147996;4.219445;0.34112298;-3.3107338;-5.9528303;-5.002325;2.6228232;4.9142637;4.0733385;5.232452;5.737332;3.706448;2.3054466;2.6512327;3.0262403;-2.311526;-1.4072877;-4.539654;-5.3635335;-7.823808;-8.581128;-8.745904;-5.2393427;14.063792;11.0913315;10.3104725;7.25116;5.8331127;2.7754235;0.9141861;-0.28957117;-4.4276385;-4.6743965;-6.609499;-7.0851574;-9.409066;-7.2312646;-7.3408446;-5.935785;-6.3854685;-0.32366276;3.2916675;8.217899;5.668337;7.3867145;7.423241
-41.0;-26.5;-3.7255144;-5.213368;-2.9365382;11.830794;8.296635;11.8243;11.112435;9.183826;7.073397;4.4978595;3.9207382;2.7397084;3.0027008;0.47343075;1.8793021;1.984012;1.1146768;-1.4689772;-0.38291717;-0.19460177;0.96613514;-0.372365;3.5603414;5.0408897;3.1804638;3.8687892;3.912621;3.5579062;3.4288454;1.7088443;-0.07933974;0.31433666;-0.22544658;-4.0688653;-2.8472507;-3.51853;-3.3935275;-5.87166;-7.264544;-8.068943;-5.319701;-5.4317164;-5.772632;-3.4617107;-1.5168678;-2.237661;3.1755939;2.2810955;1.9353098;-1.2944608;-2.6808515;-2.1370096;-2.657312;-4.7515087;-4.629753;-2.8829656;-0.16862726;-2.512017;-2.739294;-0.279019;0.089494705;-2.5241926;-4.1370487;-4.4422493;-3.9089599;-5.712566;-5.123269;-3.282324;-1.3951122;-4.4390025;-2.649195;-2.7701387;-3.411385;-6.9455447;-5.6947083;-6.145204;-7.4755874;-7.1135674;3.0505915;3.361474;0.5367435;-2.8553677;-5.2588234;-5.425223;0.59843314;4.829035;3.4799829;4.9321213;5.6415505;3.5327435;2.722663;2.5773678;3.1333852;-2.2051928;-1.2108552;-4.0745473;-4.901674;-7.3960404;-8.265375;-8.777561;-5.8903294;12.432266;10.989057;10.42411;7.4151244;6.06039;2.872828;1.2120813;0.20475662;-3.9941888;-4.408158;-6.2279983;-6.646837;-9.107924;-7.342468;-7.325422;-5.7604566;-6.1314054;-0.24411571;2.7892227;7.72763;5.558757;7.219504;7.2974267
-41.0;-26.25;-3.4868736;-4.9763503;-2.611045;12.364895;8.93301;11.456598;11.191983;9.129443;7.135898;4.568478;3.9897327;2.820879;3.204815;0.7981123;2.0724878;2.1504111;1.2112697;-1.2011149;-0.037942886;0.07488394;1.2047762;-0.01278007;3.871224;5.132612;3.4329038;4.0976896;4.195094;3.7519035;3.498652;1.575725;-0.1247952;0.35329854;-0.34801388;-3.8951607;-2.6889684;-3.452782;-3.1776142;-5.4503856;-7.049443;-8.54379;-4.706865;-5.531556;-5.3383703;-3.565609;-1.7887886;-2.0469105;2.8906856;2.1341772;1.9807652;-1.2100435;-2.9746883;-2.3293834;-2.8423805;-4.4795876;-4.5891676;-2.5802002;-0.2457391;-2.275811;-2.4089305;0.07001376;0.4791125;-2.478737;-3.9779544;-3.9527917;-3.6143112;-5.598116;-4.8562183;-2.7482228;-1.038774;-4.240947;-2.7425408;-2.6207852;-3.4552171;-6.8481402;-5.602986;-5.855426;-7.120061;-6.66713;2.7811055;2.3289862;0.75752723;-2.4746785;-4.536407;-5.869225;-1.3415396;4.5319514;2.9889016;4.561984;5.4938207;3.3452396;3.0067592;2.500256;3.2583876;-2.0339231;-1.0071175;-3.5867133;-4.3846183;-6.9455447;-7.831114;-8.670416;-6.6192393;7.245478;10.859996;10.489047;7.602628;6.296596;2.9815965;1.61631;0.62603104;-3.6191812;-4.0575013;-5.8156524;-6.150886;-8.618467;-7.633058;-7.043761;-5.4511976;-5.7913013;-0.32690954;2.4961972;7.088819;5.349337;6.903751;7.139956
-41.0;-26.0;-3.2944996;-4.6711497;-1.5777456;12.860035;9.721987;11.303186;11.3957205;9.131066;7.1846004;4.661012;4.063598;2.7543192;3.5489774;1.0513641;2.2908363;2.3176222;1.2672774;-0.84640014;0.43284547;0.31027818;1.4150075;0.26238763;4.1585674;5.217841;3.7989826;4.287628;4.499483;4.079832;3.5432959;1.3305901;-0.16781557;0.34193468;-0.61344105;-3.702787;-2.635396;-3.444665;-3.1191716;-5.4950294;-6.7239494;-8.692332;-4.3253636;-5.8976345;-4.761249;-3.6776242;-1.9835975;-1.8577834;2.6788306;2.0099864;2.022974;-1.1296849;-3.2928762;-2.550167;-2.984429;-4.1264963;-4.632188;-2.339124;-0.49980247;-2.0647678;-2.0793786;0.31758356;0.8338274;-2.5907521;-3.8334713;-3.5737257;-3.477133;-5.5023346;-4.5834856;-2.4901009;-0.92270035;-4.1256847;-2.862673;-2.6897802;-3.5915833;-6.790509;-5.589187;-5.682533;-6.5323873;-6.1801076;2.2543097;1.4547809;0.92717326;-2.237661;-3.882985;-6.202835;-2.8578029;3.9832392;2.8890624;4.1455803;5.3111873;3.1544895;3.1626062;2.4215207;3.3168302;-1.85616;-0.72626793;-3.140276;-4.037209;-6.611934;-7.6062717;-8.714248;-7.1265545;-0.5606803;10.783695;10.6375885;7.905393;6.5563416;3.1455607;2.1195664;0.8833412;-3.4649575;-3.7303848;-5.456879;-5.7677617;-8.206121;-7.9877725;-6.607876;-5.087554;-5.4601264;-0.597207;2.500256;6.3858833;5.0498185;6.561211;7.101806
-41.0;-25.75;-3.0729046;-4.046138;-1.7270991;12.331615;9.94277;10.724442;11.3445835;9.027168;7.079078;4.6991625;4.096878;2.6869478;3.8704123;1.3054274;2.4434366;2.4491186;1.5383865;-0.35288405;0.75752723;0.6666163;1.665824;0.4872297;4.425618;5.1074495;4.1390862;4.3752923;4.8379636;4.3306484;3.5424838;1.053799;-0.07203448;0.2461536;-0.9364993;-3.3561893;-2.5469203;-3.400833;-2.9357264;-5.6679225;-6.294558;-8.146055;-4.007176;-6.37654;-4.595661;-3.340767;-2.1629841;-1.6930075;2.4353194;1.8346585;1.9109586;-0.93081737;-3.5412579;-2.87079;-2.915434;-3.7669115;-4.575369;-2.054216;-0.66620183;-1.7993407;-1.5915445;0.56190646;1.2632188;-2.643513;-3.5290823;-3.1110544;-3.1938484;-5.25233;-4.3326693;-2.478737;-0.8675045;-4.0688653;-3.0501766;-2.5842586;-3.4836268;-6.5510564;-5.5364265;-5.3489227;-6.0737743;-5.8481207;1.5773484;1.3387073;1.2104579;-1.9162261;-3.3147922;-6.2466674;-3.9122066;3.5303082;3.057085;3.7226825;5.130989;2.9613037;3.171535;2.3541489;3.281927;-1.5980381;-0.48438013;-2.645948;-3.5169067;-6.2653365;-7.3903584;-8.880648;-7.6476684;-3.5290823;10.649764;10.653011;8.006856;6.7138114;3.389072;2.7543192;1.2210101;-3.2157645;-3.3878455;-4.996643;-5.3018436;-7.7840347;-8.012124;-6.2052703;-4.6768317;-5.024241;-1.0509496;2.5148664;5.6918764;4.7511115;6.208932;7.0912538
-41.0;-25.5;-2.9690063;-3.4130085;-2.2506483;10.6034975;10.072643;10.257711;11.429812;9.059636;7.075832;4.8468924;4.2478547;2.7291565;4.029506;1.5383865;2.5919785;2.5830498;1.8922895;0.117904305;1.0992545;1.0408119;1.8484575;0.7713262;4.7153964;4.906147;4.590394;4.4369817;5.2421923;4.483249;3.5514126;0.95720637;0.075695634;0.11628091;-1.1069572;-3.1565099;-2.4592562;-3.3610594;-2.8789072;-5.9333496;-6.173614;-7.7596836;-3.9414277;-6.5827127;-4.7206635;-2.9316678;-2.3245134;-1.6199541;2.0343375;1.673941;1.7210199;-0.78714573;-3.790451;-3.1914134;-2.7198133;-3.5031075;-4.5615697;-1.9405773;-0.7140924;-1.6410584;-1.1475424;0.76807916;1.6292974;-2.8115358;-3.2125175;-2.8407571;-3.0534234;-5.0940475;-4.210102;-2.7360473;-0.90403116;-4.0875344;-3.1467695;-2.416236;-3.4763212;-6.479626;-5.6947083;-5.457691;-5.9609475;-5.863543;0.71613014;1.5189055;1.5286461;-1.653234;-2.9365382;-6.2856293;-4.6394935;3.262446;3.3436165;3.3103366;4.9118285;2.7600012;3.1122808;2.3582077;3.2778683;-1.3943005;-0.32447445;-2.344806;-3.1199832;-6.050235;-7.099768;-8.999156;-7.942317;-4.703618;10.69522;10.754475;8.212217;6.9532647;3.7267408;3.292479;1.5627376;-3.0988789;-3.095632;-4.610272;-4.9252133;-7.325422;-7.8725104;-6.0477996;-4.3148117;-4.465789;-1.4949517;2.5968485;5.223523;4.628544;6.131008;7.0880075
-41.0;-25.25;-2.8813424;-3.26122;-2.7125077;7.6724343;9.810462;9.787735;11.508548;9.060448;7.006025;4.948355;4.398832;2.8858151;4.2291856;1.8184243;2.7940927;2.752696;2.3168106;0.5432373;1.5741013;1.3159796;1.9791418;1.1146768;4.9994926;4.5814652;5.0611825;4.475132;5.6715837;4.561984;3.533555;0.93285525;0.2713164;-0.036319494;-1.1037104;-3.0014744;-2.364287;-3.301805;-2.8147826;-6.0461764;-6.0875735;-7.5462055;-3.9373693;-6.598135;-4.8732643;-2.6857216;-2.443022;-1.6118371;1.4474756;1.4734501;1.4223129;-0.7165275;-4.0274687;-3.5826545;-2.5225692;-3.321286;-4.5355954;-1.9657401;-0.6743189;-1.4933283;-0.7019168;1.0010384;1.9734598;-2.8886476;-2.868355;-2.6264672;-2.898388;-4.8748875;-4.059125;-2.9755;-0.8975375;-4.040456;-3.1800494;-2.2141216;-3.5031075;-6.420372;-5.8124056;-5.654935;-5.8789654;-6.094067;-0.2189529;1.8533276;1.8817374;-1.277415;-2.5948107;-6.1573796;-5.1086583;2.9223418;3.665863;2.8971791;4.653707;2.5952253;3.0132527;2.3760653;3.223484;-1.1572828;-0.19297838;-2.111035;-2.7157545;-5.7904897;-6.7255726;-8.949642;-7.56731;-5.4430804;10.768273;10.800741;8.331537;7.1805415;4.1114883;3.8152165;1.9239458;-2.934103;-2.7303653;-4.24257;-4.491763;-6.8278475;-7.465035;-6.0047793;-3.9893184;-3.8878555;-1.7790482;2.522172;4.8493276;4.4459105;6.1545477;6.9370303
-41.0;-25.0;-2.8326402;-3.8359065;-2.7603984;4.6131215;9.217918;9.348603;11.571049;9.046649;6.8761525;5.00761;4.5538673;3.1268916;4.4946127;2.126872;3.080624;2.9889016;2.7591896;0.89957535;2.1195664;1.492931;2.101709;1.492931;5.262485;4.2015877;5.5027494;4.5254574;6.09367;4.623674;3.5278735;0.95882976;0.48073614;-0.16213357;-0.8829268;-2.876472;-2.2668824;-3.22794;-2.7490344;-5.9999094;-5.982052;-7.4065924;-3.9308758;-6.554303;-4.874076;-2.7539048;-2.531498;-1.672715;0.7859367;1.248608;1.0619162;-0.73194987;-4.2084785;-4.0225983;-2.3959432;-3.2190113;-4.484458;-2.0850606;-0.58503145;-1.3326108;-0.26278496;1.3070508;2.3013883;-2.8342633;-2.5347447;-2.4340935;-2.6840982;-4.5266666;-3.8391533;-3.08995;-0.8204256;-3.9235702;-3.1906016;-1.9827859;-3.5810313;-6.4187484;-5.849744;-5.7791257;-5.7637033;-6.3205323;-1.0671837;2.153658;2.2275233;-0.7985096;-2.2230504;-5.8570495;-5.5266857;2.5099964;3.9134326;2.5156784;4.3590584;2.4548001;2.8768868;2.3638897;3.0911765;-0.901596;-0.046871662;-1.905674;-2.2928567;-5.4747367;-6.3359547;-8.7467165;-6.7783337;-6.3229675;10.976881;10.821034;8.376993;7.3810325;4.5254574;4.324967;2.2729788;-2.6962738;-2.313961;-3.8846087;-4.015293;-6.368423;-6.8578806;-6.0348125;-3.7425604;-3.4268074;-1.8488547;2.2591796;4.587147;4.1439567;6.2373414;6.6870255
-41.0;-24.75;-2.9211159;-5.210121;-2.4040604;3.152866;8.63755;9.141619;11.752059;9.210613;6.875341;5.158587;4.8265996;3.4377742;4.6334143;2.3638897;3.4621253;3.2803035;3.1049752;1.1495801;2.5197368;1.6982921;2.2843423;1.8289765;5.500314;3.893952;5.910225;4.648025;6.501145;4.7259483;3.6423235;1.0083436;0.651194;-0.23275185;-0.4965557;-2.8569913;-2.2076278;-3.1841078;-2.7896197;-6.091632;-6.011273;-7.1541524;-3.9406161;-6.6517076;-4.701183;-3.1581335;-2.6086097;-1.8326206;0.28998554;1.1041247;0.7672676;-0.8593874;-4.266921;-4.4682236;-2.3569815;-3.271772;-4.46173;-2.292045;-0.47950995;-1.2157255;0.10491705;1.7047857;2.5708742;-2.7644567;-2.2855515;-2.3285718;-2.4957829;-4.0599365;-3.65652;-3.1816728;-0.7360084;-3.852952;-3.2425506;-1.7335927;-3.8212957;-6.749112;-5.935785;-5.8286395;-5.7710085;-6.2507257;-1.6865139;2.26892;2.4929504;-0.34801388;-1.8585951;-5.4869123;-5.939843;2.458859;3.923985;2.2388873;4.0619745;2.241322;2.7096758;2.337915;2.9207187;-0.72545624;0.13413835;-1.7709311;-1.9738572;-5.246648;-6.055917;-8.549472;-6.4577103;-6.867621;11.738259;11.024772;8.555568;7.612368;4.962966;4.746241;2.5083728;-2.5355563;-2.0176892;-3.5680437;-3.6622014;-6.099749;-6.301863;-6.12897;-3.6362271;-3.2433624;-1.688949;1.9669663;4.617992;3.7819366;6.506827;6.5263085
-41.0;-24.5;-3.0104032;-6.214199;-3.2076473;2.4637294;8.4670925;8.841288;11.859203;9.296654;6.708942;5.2365103;5.1017675;3.7429748;4.790073;2.6244469;3.71213;3.6642394;3.441021;1.4620863;2.7664948;1.9556023;2.5724974;2.217783;5.773047;4.1114883;6.186204;4.79332;6.738975;4.8939714;3.7851834;0.9815575;0.7364229;-0.26765513;-0.14589953;-2.813159;-1.943824;-3.0071564;-2.7977366;-6.003156;-6.1013722;-7.064865;-3.8553872;-6.6995983;-4.3594556;-3.5997005;-2.7774441;-1.9641167;0.040792465;0.83626235;0.50589883;-1.0899113;-4.2531223;-4.6597857;-2.1986992;-3.417067;-4.387865;-2.418671;-0.33502662;-0.8675045;0.53187335;2.2478156;2.7754235;-2.4933476;-2.0680149;-2.0907426;-2.0696383;-3.7880158;-3.3845987;-3.2985582;-0.6012655;-3.9251938;-3.1759908;-1.2960842;-3.8821735;-6.6720004;-6.01939;-5.630584;-5.516134;-6.1468277;-2.5534139;1.9677778;2.8298078;0.28673875;-1.2473819;-4.913038;-6.296993;2.1341772;3.3590388;2.1406708;3.7032013;1.9945642;2.5213604;2.2624264;2.7048054;-0.53632915;0.34031117;-1.5355369;-1.4973868;-5.0826836;-5.6809096;-8.1833935;-6.3911505;-7.2694144;12.703376;10.965517;8.550697;7.7227597;5.3168693;5.1723857;2.7884107;-2.188147;-1.6150839;-3.0745277;-3.1962833;-5.7693853;-5.8294516;-6.2279983;-3.6954813;-3.3789167;-1.5176795;1.6609539;4.3947735;3.3306293;6.6188426;6.37939
-41.0;-24.25;-3.0444949;-6.604629;-4.097275;0.16254807;8.641608;8.560438;11.971219;9.36646;6.665109;5.4037213;5.3314795;4.0262594;4.9702716;2.8533473;3.7892418;3.8785295;3.6480055;1.7705339;2.9588685;2.216971;2.7770472;2.51649;6.032792;4.4978595;6.446761;5.0197854;6.882646;5.080663;3.9166794;0.9734405;0.755092;-0.25385618;0.08300102;-2.7693272;-1.6516106;-2.8139708;-2.8115358;-5.816464;-6.245856;-7.0137277;-3.8456469;-6.7442417;-3.8497052;-3.8594456;-2.922739;-2.086684;-0.14671123;0.6057385;0.26888132;-1.2806618;-4.324552;-4.8083277;-2.0298648;-3.398398;-4.3310456;-2.6370194;-0.29525304;-0.50873125;0.92473805;2.7137341;2.8346782;-2.2774343;-1.8748293;-1.8772644;-1.7417097;-3.6443443;-3.0371895;-3.3326497;-0.51766;-4.050196;-3.1946602;-1.016858;-3.95685;-6.7052803;-5.9666295;-5.5412965;-5.1922636;-6.3148503;-3.2936878;1.3979617;3.1601715;0.8508731;-0.64753264;-4.35215;-6.5616083;0.8565551;2.2713552;2.160152;3.331441;1.682058;2.2924595;2.1739507;2.500256;-0.4632758;0.5481075;-1.4227101;-1.0598783;-4.9771624;-5.449574;-7.7442613;-6.3042984;-6.909018;13.560535;10.879477;8.681382;7.920816;5.66022;5.538464;3.0229936;-1.8853813;-1.2295245;-2.6978972;-2.9479022;-5.498276;-5.521816;-6.346507;-3.905713;-3.7693467;-1.458425;1.504295;4.1390862;2.9815965;6.6740384;6.3420515
-41.0;-24.0;-3.043683;-6.821354;-4.9455056;-2.446269;8.996324;8.345337;12.03859;9.4200325;6.661863;5.55551;5.542523;4.3200965;5.124495;3.038416;3.7405396;3.9954147;3.970252;2.098462;3.0660138;2.527042;2.9856548;2.7973394;6.225166;4.8265996;6.7024484;5.2795305;6.963817;5.2941413;4.0173306;0.9515244;0.7291175;-0.22544658;0.21936727;-2.635396;-1.3415396;-2.5826352;-2.7498462;-5.5518484;-6.335143;-6.860316;-3.8724332;-6.7620993;-3.4682045;-4.0339622;-3.0315075;-2.2279205;-0.35450745;0.44258595;0.051344514;-1.3853717;-4.478776;-4.9154725;-1.8796995;-3.2669017;-4.2628627;-2.7936783;-0.27496052;-0.12804198;1.3046156;3.1049752;2.776235;-2.0314882;-1.6150839;-1.5777456;-1.4137813;-3.5574918;-2.6824746;-3.2733955;-0.50548446;-4.1378603;-3.2409272;-0.8951024;-3.9763312;-6.7669697;-5.814841;-5.699579;-4.99989;-6.5177765;-3.669507;0.6755451;3.3752728;1.4385468;0.017253041;-3.7182093;-6.6573896;-0.78471065;0.81109965;2.29733;2.946693;1.3792924;2.0473251;2.0781698;2.3249278;-0.4267491;0.7843133;-1.3139417;-0.61100596;-4.907356;-5.2669406;-7.284837;-6.223128;-6.434983;12.765877;10.678174;8.824242;8.09452;5.9516215;5.88425;3.2656927;-1.5696285;-0.84396505;-2.3521113;-2.753093;-5.2555766;-5.194699;-6.323779;-4.1264963;-4.1914325;-1.5395955;1.4596511;3.8525548;2.607401;6.6269593;6.3079596
