longitude;latitude;u1;u2;u3;u4;u5;u6;u7;u8;u9;u10;u11;u12;u13;u14;u15;u16;u17;u18;u19;u20;u21;u22;u23;u24;u25;u26;u27;u28;u29;u30;u31;u32;u33;u34;u35;u36;u37;u38;u39;u40;u41;u42;u43;u44;u45;u46;u47;u48;u49;u50;u51;u52;u53;u54;u55;u56;u57;u58;u59;u60;u61;u62;u63;u64;u65;u66;u67;u68;u69;u70;u71;u72;u73;u74;u75;u76;u77;u78;u79;u80;u81;u82;u83;u84;u85;u86;u87;u88;u89;u90;u91;u92;u93;u94;u95;u96;u97;u98;u99;u100;u101;u102;u103;u104;u105;u106;u107;u108;u109;u110;u111;u112;u113;u114;u115;u116;u117;u118;u119;u120;u121;u122;u123;u124
-47.75;-28.75;-6.076235;-3.9548726;-2.8563251;-4.146378;-3.5553217;-1.2642149;0.86324114;3.33976;-0.93169105;-1.2085041;-0.30755603;-3.3977642;0.12420261;-3.98708;-1.3260192;-0.9142815;0.13377786;-0.82723343;1.7789873;0.9668284;1.3837888;0.3905698;-0.16914952;1.5752947;1.5779061;-1.7264403;-8.741648;-8.887889;-9.861087;-10.076966;-11.443622;-11.270396;-9.878496;-9.369265;-8.504877;-8.421311;-10.654965;-9.873274;-8.458741;-6.79003;-7.6213393;-6.6516232;-4.8758416;-3.2140927;-6.848352;-5.735877;-3.3916712;-4.9837813;-6.6516232;-6.686442;-4.477161;-7.4646525;-8.086176;-6.805698;-6.89971;-5.370275;-5.131763;-3.8965502;-0.22224891;-2.2583046;-1.8134886;-1.5288411;-3.2811198;1.561367;-2.2748437;-0.06295085;0.75965387;1.5117496;-2.2243557;0.19210017;-1.4356998;-2.4384942;-5.6270666;-3.6589088;-3.0051775;-2.5777712;-3.1844964;-2.9364095;-0.7480196;-0.8246218;-0.1865592;0.3940518;0.48458183;-1.0448536;0.7344099;0.32354283;-0.6809925;-0.6688057;3.0350919;2.7652426;0.8101418;-2.482018;-4.768772;-1.3234075;-2.7736292;-0.2004869;-2.9720993;-2.550786;-1.2737902;-3.0260692;-5.1239285;-3.1340084;-0.8890375;-1.7281815;-1.1110102;1.8477553;3.7732596;-2.8806987;-5.567874;-4.5372243;-6.4644694;-5.2823563;-6.5045114;-4.182068;-2.564714;-2.0049944;-4.0854445;-2.3897471;-2.2548227;-1.5297116;-4.6643147;-2.8650298;-1.9240397;-2.0789852
-47.75;-28.5;-5.979612;-3.5701199;-1.9162053;-3.4909058;-3.5457463;-1.3408173;0.81971705;3.6322417;0.16076279;-1.1580161;-0.53214014;-3.9470382;-0.44248068;-3.8556376;-0.8977424;-0.81243527;0.22778988;-0.26055014;2.2238033;0.9711808;1.2819426;0.32528377;0.1685971;1.6771411;1.7284994;-1.0883776;-9.237823;-9.169925;-9.692213;-10.487833;-11.605531;-11.307827;-10.077837;-9.277864;-9.059374;-8.598889;-10.867363;-10.064779;-8.70944;-6.982406;-7.8772607;-7.086864;-5.334585;-3.2123518;-6.9911103;-6.405277;-3.2367253;-4.7148023;-7.046821;-7.4098125;-4.629495;-6.7952523;-8.106196;-6.804828;-7.218306;-4.469327;-5.5234795;-4.191643;-0.12127316;-2.0354614;-1.7490729;-1.7603892;-3.4238787;1.4647436;-2.217392;-0.6174475;0.6874039;1.8259933;-1.9475425;0.48022938;-0.9604169;-1.9780096;-5.5504646;-3.6058092;-2.4367533;-2.0589643;-2.9329276;-2.9137769;-0.5643481;-0.39025176;-0.37197173;0.24432898;0.6874039;-0.34150493;2.029686;1.4029394;-0.705366;-0.28231215;2.403993;2.8157306;2.7547967;-1.747332;-4.5328717;-0.2527157;-1.7882446;0.10331106;-2.5481749;-2.3697262;-1.5253593;-2.7292347;-4.730471;-2.8911443;-0.2727368;-1.3338534;-1.2685672;1.8059722;3.9447446;-2.668301;-4.968983;-3.9557428;-6.099738;-5.311082;-6.622027;-4.4301553;-3.1078944;-1.8117477;-3.938333;-2.7649245;-2.3862653;-1.1884831;-4.3605165;-2.7092137;-1.6106664;-1.7168652
-47.75;-28.25;-5.4277267;-4.888028;-4.9733353;-5.824666;-2.9146476;0.6621599;2.393547;2.5136735;0.60296726;-1.3869528;-1.973657;-2.5551386;0.4044975;-2.4506807;-2.0563526;-1.2363595;-0.07426715;-1.0518175;-0.04031837;0.64213896;-0.30146265;0.27653682;-1.3843414;1.865165;1.0704157;-3.9165711;-6.331286;-8.866998;-9.474593;-7.6970706;-9.930725;-10.219725;-10.198833;-8.322947;-6.5010295;-7.3236346;-10.008198;-8.342097;-7.0790296;-5.8821177;-7.33234;-5.097814;-3.6963396;-4.504146;-6.6664214;-4.5650797;-4.3239565;-6.6350837;-4.974206;-5.444266;-2.2513404;-7.20612;-7.0677133;-6.624638;-4.3169928;-4.90979;-4.5842304;-2.718789;-0.264032;-2.049389;-1.6324285;-1.8735517;-2.1912775;0.6717353;-3.0870028;1.4072919;-0.16740859;-0.40504992;-2.9860268;-0.7149414;-1.564531;-4.6895585;-5.63316;-3.7564025;-4.2064414;-4.9010854;-3.0870028;-2.5856056;-0.78109777;-0.64007986;2.623354;-0.30407417;0.09460628;-0.19439352;-2.1912775;-1.2450644;-1.1449591;1.2297137;3.4494407;2.9280224;0.94506633;-1.9666933;-4.216017;0.87107545;-2.3645034;-2.5499158;-2.9738402;-2.0937834;-2.4297895;-4.8828053;-4.839281;-3.6110325;-2.4515514;-2.225226;2.7521853;-2.2826781;0.6969792;-5.4747324;-6.297337;-4.331791;-5.233609;-5.599211;-6.1127954;-4.8610435;-2.0084763;-2.6047559;-4.1089478;-1.9336149;-2.8537135;-4.5137215;-4.7383056;-2.9007196;-1.79782;-2.5821238
-47.75;-28.0;-5.5704856;-4.8819346;-4.955926;-5.091721;-2.9999547;0.45846736;2.4422941;3.2518415;-0.16827905;-1.3286306;-1.9518951;-3.1479363;0.42625952;-2.736199;-2.336648;-1.2468053;-0.09167671;-0.933432;0.2608682;0.68392205;0.14509416;0.005817175;-1.3625792;1.2897769;0.41407287;-3.49787;-7.7336316;-9.0941925;-10.077837;-8.54579;-10.762034;-10.805559;-10.170979;-9.079394;-7.119942;-8.163649;-10.58968;-8.904428;-7.393273;-6.4122405;-7.5160108;-5.5217385;-4.115041;-4.053237;-6.9606442;-4.8053327;-4.4580107;-6.2416263;-5.6270666;-5.5913773;-2.306181;-7.882484;-7.744077;-6.8013463;-4.6730194;-5.3267508;-5.010766;-3.259358;-0.5286583;-2.7057319;-2.0372024;-2.356669;-3.0809093;0.8554068;-3.1279154;1.0303736;-0.15957427;0.10853398;-2.8806987;-0.3258363;-1.4348291;-3.9644475;-5.9569793;-3.8243003;-4.0819626;-4.343107;-2.9364095;-2.6874518;-0.895131;-1.1092693;1.2253613;-0.5208241;0.20602787;-0.78109777;-2.3235908;-1.0396308;-1.0535585;0.5080848;3.5921998;3.0220346;0.37490118;-2.130344;-4.9124017;-0.008980989;-3.3342195;-1.8491782;-3.380355;-2.206946;-1.953636;-4.2900076;-4.8671365;-3.5701199;-2.3105335;-2.027627;1.3907528;-1.8770336;1.4046805;-4.7348237;-6.7769723;-4.9280705;-5.792458;-5.8316298;-6.578503;-4.923718;-2.6848402;-2.3166265;-4.1472487;-2.0006418;-2.480277;-3.5971045;-4.700004;-2.8702526;-2.2200031;-2.6543736
-47.75;-27.75;-5.8760242;-4.6677966;-4.5119805;-4.458881;-2.9520779;0.30613315;2.5067096;3.8620486;-1.0579108;-1.1754259;-1.5436393;-3.5884;0.2599976;-3.1653461;-2.336648;-1.2946817;-0.17176104;-1.0848957;0.57598233;0.6969792;0.42887104;-0.25967956;-1.3503925;0.95638263;0.29829884;-3.4412885;-8.658953;-9.117696;-10.238005;-9.293533;-11.27736;-11.021439;-9.917668;-9.478075;-7.8415713;-8.543179;-10.769869;-9.376228;-7.864203;-6.569798;-7.625692;-6.06753;-4.453658;-3.7050443;-7.142575;-5.096073;-4.1576943;-5.6784253;-6.0553436;-5.692353;-3.5048337;-8.088787;-8.087916;-6.8770776;-5.473862;-5.9883165;-5.1413383;-3.7685895;-0.6244112;-2.7266235;-2.217392;-2.6848402;-3.429102;0.91459954;-3.000825;0.43670535;0.07023275;0.6038377;-2.6891928;-0.11256826;-1.393046;-3.3725204;-6.057955;-3.8460622;-3.7868695;-3.7189722;-3.0025659;-2.740551;-0.8777212;-0.9534532;0.39144027;-0.40417945;0.39840412;-1.1127511;-1.3460401;-0.57305276;-0.79328454;0.13290739;3.90035;2.8810165;-0.11169779;-2.2008529;-5.057772;-0.5643481;-3.7189722;-1.0640043;-3.436936;-2.3035693;-1.4661666;-3.520502;-4.8593025;-3.5135384;-1.9397084;-1.729052;0.5820757;-1.0570403;2.378749;-4.2351675;-6.939752;-5.2962837;-6.703852;-6.005726;-6.9353995;-4.8976035;-2.9451141;-2.154717;-4.2029595;-2.0119581;-2.1599402;-2.7292347;-4.6912994;-2.879828;-2.275714;-2.465479
-47.75;-27.5;-6.077976;-4.2734685;-3.762496;-4.175975;-3.0539246;-0.24923384;2.25427;3.869883;-2.152976;-1.3138324;-1.1467;-3.8216887;-0.007240057;-4.0985017;-2.156458;-1.2798835;-0.18568873;-1.1571456;0.8971899;0.6290817;0.66912377;-0.5008029;-1.1510524;0.78750926;0.34443438;-3.8486738;-8.98103;-9.12466;-10.109174;-10.04737;-11.659501;-11.255598;-9.644337;-9.628669;-8.6781025;-8.777338;-10.818616;-9.856734;-8.395197;-6.7360597;-7.742336;-6.6298614;-4.806203;-3.342924;-7.1521497;-5.4930124;-3.7398634;-5.225775;-6.2329216;-6.2346625;-4.6895585;-8.29335;-8.248085;-6.9206014;-6.7360597;-6.4183345;-5.188344;-4.1106887;-0.6722876;-2.3035693;-2.3601508;-2.6665602;-3.6676135;0.9433254;-2.7823343;-0.24227;0.27653682;1.2236203;-2.4872413;0.018874407;-1.4017509;-2.824988;-6.0431566;-3.7729416;-3.4647913;-3.0774274;-3.2097406;-2.881569;-0.794155;-0.62092936;0.6464913;0.0745852;0.57511187;-0.8307153;-0.032484055;0.21212125;-0.6670648;0.08067858;3.9760818;2.6381524;-0.5808872;-2.405416;-4.9350343;-1.4652961;-3.800797;-0.41375482;-3.3977642;-2.290512;-1.1179742;-2.9129062;-4.8653955;-3.3455358;-1.4592026;-1.4539798;-0.07687855;0.24084711;3.021164;-3.847803;-6.456635;-5.3981304;-7.346267;-6.1963615;-7.2078605;-4.8236127;-3.140102;-2.094654;-4.2229805;-1.9841028;-2.0737624;-1.9614702;-4.6521277;-2.8511024;-2.065928;-2.0354614
-47.75;-27.25;-6.0448976;-3.9775047;-2.8310814;-3.867824;-3.2828608;-0.82288086;1.8059722;3.8707538;-1.4313473;-1.7064193;-1.0178686;-4.183809;-0.23878801;-4.3787966;-1.6681181;-1.2320071;-0.24836338;-0.8716279;1.4690961;0.48458183;0.84931344;-0.5878509;-0.6714171;0.95028925;0.7492081;-4.6582212;-8.937507;-9.1185665;-9.982954;-10.615794;-11.835339;-11.314791;-9.805376;-9.520729;-9.16209;-8.856551;-10.786408;-10.121361;-8.78256;-6.8431287;-7.968661;-6.964997;-5.3485126;-3.3507586;-7.138222;-5.912585;-3.3368306;-5.028176;-6.691665;-7.2287526;-5.0316577;-7.9965167;-8.235028;-7.0154843;-7.760616;-6.017913;-5.5435004;-4.424062;-0.862923;-2.2043347;-2.4167323;-2.6622076;-3.760755;0.7648767;-2.596922;-0.8115648;0.43757582;1.5108792;-2.269621;0.17556095;-1.2563807;-2.4280486;-6.0953856;-3.7015624;-2.871994;-2.5011687;-3.1949425;-2.9042015;-0.7523719;-0.3589145;0.7387623;0.57598233;0.83538574;-0.42158902;1.4247015;1.076509;-0.67925155;0.04760027;3.7253833;2.8714414;0.7579129;-2.4976869;-4.737435;-1.8892204;-3.069593;-0.06643283;-3.187108;-2.3671145;-1.1606277;-2.6613374;-4.755715;-3.1026711;-0.82375133;-1.3286306;-0.29101694;1.5082676;3.524302;-3.2419481;-5.84991;-5.1752872;-7.2261405;-6.208548;-7.3784747;-4.893251;-3.5466166;-2.0894313;-4.1524715;-2.2043347;-2.1077113;-1.4513685;-4.4684563;-2.8040962;-1.8526603;-1.8570126
-47.75;-27.0;-5.929994;-3.6197371;-2.049389;-3.3324785;-3.2993999;-1.1571456;1.5535327;4.0518136;-0.80460083;-1.696844;-1.1040465;-4.8114257;-0.59307396;-4.229944;-1.235489;-0.95171225;-0.19874597;-0.33715236;1.8155476;0.495898;0.9163405;-0.6087426;-0.4259416;1.2671444;1.2828131;-4.820131;-8.932283;-9.575569;-9.894165;-11.000546;-11.785721;-11.381818;-10.040406;-9.380581;-9.566864;-9.013238;-10.905664;-10.419936;-8.992347;-7.141704;-8.210654;-7.218306;-5.6940937;-3.7712007;-7.2244;-6.413111;-3.4630504;-4.780959;-7.1678185;-7.6387486;-5.3302326;-7.4219985;-8.175836;-7.107755;-8.138405;-5.5034585;-5.828148;-4.7827;-1.3181847;-2.0685396;-2.2818074;-2.650021;-3.8730474;0.6316931;-2.3000875;-1.190224;0.542904;1.6014092;-2.0990062;0.16772664;-1.0283145;-2.0250154;-6.1023493;-3.6441107;-2.4794068;-1.9179462;-2.9050722;-2.9007196;-0.6331161;-0.1865592;0.47500646;0.33137715;1.0399488;-0.068173766;1.9966077;1.6666952;-0.5695709;0.064139366;3.116917;2.6764536;2.3839717;-2.734458;-4.3169928;-0.5086373;-1.9910668;-0.059468985;-2.9346685;-2.3157563;-1.3669318;-2.4915934;-4.4432125;-2.9068131;-0.21093261;-1.1702029;-0.54084504;2.23599;4.0483317;-2.5499158;-5.8516507;-4.816649;-6.91799;-6.1833043;-7.3767343;-5.182251;-4.003619;-2.1904068;-4.015806;-2.5385995;-2.2043347;-1.1997992;-4.2012186;-2.7562199;-1.5497328;-1.5984796
-47.75;-26.75;-5.355477;-5.1343746;-5.3876843;-5.256242;-2.4245663;0.42625952;3.0925436;0.10592246;-0.5504204;-2.4297895;-2.9720993;-3.0391264;-0.08297193;-3.1009302;-2.3923588;-1.3808595;-0.5208241;-1.2320071;-0.6923088;-0.0446707;-0.93778455;-0.45727885;-2.0885606;0.7988255;-0.7227756;-5.1195765;-6.7821956;-9.384063;-9.428457;-7.9634385;-10.13703;-10.254544;-10.143993;-8.370823;-6.976312;-7.3819566;-10.248451;-8.646766;-7.1887097;-6.166765;-7.298391;-5.1291513;-3.9957852;-5.079534;-7.126035;-4.6695375;-4.8088145;-6.716039;-4.925459;-5.291061;-3.2010355;-8.00348;-7.035506;-6.8352942;-4.4466944;-4.801851;-4.8122964;-3.7172308;-1.0857662;-2.2565637;-2.599533;-2.510744;-2.8171535;0.4654312;-3.639758;0.6377865;-1.2659558;-0.33280003;-3.483942;-1.190224;-1.836121;-4.841022;-6.0266175;-4.00536;-4.665185;-4.9733353;-3.638888;-2.3340364;-0.19874597;1.2671444;1.4368882;-0.15957427;0.5577022;0.2852416;-2.1930184;-0.9003538;-1.190224;1.8747402;3.0124593;3.330185;0.50895524;-1.9162053;-3.4447703;-0.0533756;-2.9712286;-3.4717555;-3.2184453;-2.4794068;-2.9877677;-4.7565856;-5.044715;-4.039309;-2.185184;-1.0239621;1.7903036;-2.5072622;-0.6809925;-6.636825;-4.750492;-4.371833;-5.356347;-5.9569793;-6.5689273;-5.4851785;-3.24543;-2.6796174;-4.368351;-2.3357773;-3.4987402;-4.3779263;-4.5868416;-3.1714392;-1.3582269;-1.1057874
-47.5;-29.0;-5.4129286;-4.994227;-5.2292566;-4.9837813;-2.6622076;0.7474671;2.8209534;1.8268638;-0.7367033;-2.5002985;-2.9346685;-3.2384663;-0.056857467;-3.3202915;-2.619554;-1.4296063;-0.5251764;-1.0796729;-0.3806764;0.058045983;-0.6775106;-0.6217998;-1.8718108;0.3322476;-0.9447483;-4.760938;-7.5377727;-9.443255;-10.006457;-8.554495;-10.795983;-10.755941;-10.371189;-8.94447;-7.451596;-8.181058;-10.647131;-9.009756;-7.3332095;-6.512346;-7.618728;-5.4904013;-4.1324506;-4.6225314;-7.294909;-4.8662663;-4.762679;-6.5019;-5.4869194;-5.6253257;-2.5838647;-8.342097;-7.759746;-7.029412;-4.690429;-5.133504;-5.3119526;-3.990562;-1.1684619;-2.997343;-2.8302107;-2.9198704;-3.4647913;0.35662103;-3.695469;0.49415708;-1.0700976;0.04063642;-3.329867;-0.6888269;-1.4513685;-4.2752094;-6.3382497;-3.8582492;-4.3596463;-4.589453;-3.2889543;-2.6761355;-0.55129087;0.4132024;1.4107738;-0.43812835;0.61428356;0.5220125;-2.338389;-0.5399746;-1.3199257;1.7798579;3.2666397;3.531266;0.5716299;-1.953636;-4.2551885;-0.67054665;-3.9966555;-2.9155178;-3.6275716;-2.3975816;-2.3618917;-4.406652;-4.80011;-3.671966;-2.3140154;-1.2215613;1.9739752;-2.7196598;-0.2144146;-5.929994;-5.858615;-4.8810644;-5.359829;-6.2694817;-7.074677;-5.720208;-3.5579329;-2.4062862;-4.282173;-2.0546117;-2.9459848;-3.9313693;-4.612956;-2.8632889;-1.8274163;-1.6924917
-47.5;-28.75;-5.7141147;-4.8088145;-4.878453;-4.6077332;-2.6073675;0.7953436;2.605074;3.0202935;-0.84551346;-2.4846296;-2.6622076;-3.4761076;-0.17698395;-3.4195266;-2.635223;-1.5784587;-0.5234355;-1.141477;-0.10734546;0.1633743;-0.47904098;-0.9691218;-1.8221933;0.09286523;-0.9691218;-4.5145917;-8.248085;-9.373617;-10.365966;-9.108991;-11.319142;-10.974432;-10.338111;-9.318777;-8.023501;-8.63719;-10.864752;-9.384063;-7.75017;-6.676867;-7.762357;-5.9726477;-4.4597516;-4.246484;-7.2774987;-5.1247993;-4.623402;-6.08494;-5.908232;-5.6993165;-3.1644754;-8.432627;-8.131441;-7.065102;-5.439043;-5.685389;-5.4982357;-4.0602007;-1.1379951;-3.3011408;-2.892015;-3.3350897;-3.7677188;0.287853;-3.641499;0.06849182;-0.69579065;0.40536797;-3.0582767;-0.4607607;-1.2616035;-3.7389932;-6.3939605;-3.8286524;-4.02277;-4.158565;-3.101801;-2.8528433;-0.8724984;-0.15696287;1.4090328;-0.5895921;0.913729;0.70481354;-1.5549556;-0.04902315;-1.2145976;1.6153369;3.6540039;3.573049;0.682181;-2.0250154;-4.7722545;-1.0518175;-4.5172033;-2.2983465;-3.8225594;-2.3740788;-1.7743169;-3.8486738;-4.6408114;-3.4700146;-2.3340364;-1.2459348;2.1550353;-2.7466445;0.6569371;-5.480826;-6.4400964;-5.285838;-5.6932235;-6.615933;-7.585649;-5.856874;-3.8095021;-2.1965003;-4.259541;-1.9762684;-2.4088979;-3.329867;-4.631236;-2.671783;-2.1747384;-1.9249102
-47.5;-28.5;-5.9883165;-4.525038;-4.3422365;-4.0480137;-2.5403404;0.682181;2.7574081;3.796763;-1.423513;-2.3279428;-2.2495995;-3.8390985;-0.3615259;-3.762496;-2.562973;-1.6420037;-0.56347764;-1.2659558;0.19819355;0.2077688;-0.24314046;-1.3103503;-1.8491782;-0.1700201;-0.91515195;-4.697393;-8.932283;-9.223024;-10.413842;-9.7122345;-11.705636;-11.038848;-9.962934;-9.505931;-8.713793;-8.909651;-10.890866;-9.767075;-8.245474;-6.7064633;-7.8476644;-6.5558705;-4.7983685;-3.8730474;-7.2896857;-5.403353;-4.2699866;-5.4999766;-6.1598015;-5.809868;-4.4110045;-8.448296;-8.38475;-7.052915;-6.4218163;-6.3452134;-5.57832;-4.2769504;-1.2006699;-3.104412;-2.9816742;-3.7355113;-3.9818573;0.3296361;-3.4569573;-0.5582546;-0.36587822;0.91808146;-2.809319;-0.32322466;-1.1980582;-3.1627345;-6.3539186;-3.8269114;-3.66152;-3.5718608;-3.1235628;-2.8954968;-0.8498658;-0.12388456;0.65345514;-0.52952874;1.1000121;0.32876563;-0.54345644;0.43931675;-0.9308206;1.2297137;4.0317926;3.415492;0.40884995;-2.0746331;-4.9376454;-1.4635552;-4.608604;-1.495763;-3.8155956;-2.4193435;-1.2694379;-3.0426083;-4.551152;-3.3681679;-1.9849733;-0.9525827;1.6283941;-2.096395;1.7267585;-4.9950976;-6.6516232;-5.5347958;-6.5280147;-6.839647;-7.89467;-5.8307595;-4.021899;-1.9954191;-4.265634;-1.9388379;-2.045907;-2.4994278;-4.5737844;-2.6291294;-2.2504702;-1.7673529
-47.5;-28.25;-6.057955;-4.2499657;-3.6188664;-3.938333;-2.6578555;0.25825667;2.9410796;4.108395;-1.9997715;-2.185184;-1.8387326;-4.269116;-0.5895921;-4.4641037;-2.2870302;-1.6272055;-0.53823364;-1.2006699;0.56988895;0.2103802;0.0493412;-1.5410279;-1.7151242;0.0075581074;-0.654878;-6.145003;-9.205614;-9.322259;-10.260637;-10.596643;-12.146971;-11.175513;-9.86631;-9.744442;-9.3387985;-9.117696;-11.020568;-10.226689;-8.753835;-6.7586923;-8.039169;-6.964126;-5.254501;-3.5605445;-7.160855;-5.6679792;-3.6815414;-5.247537;-6.244238;-6.7082047;-5.5182567;-8.497043;-8.433497;-7.157373;-7.616116;-6.756081;-5.6749434;-4.611215;-1.3608383;-2.356669;-3.047831;-3.8930683;-4.1167817;0.05630505;-3.187108;-1.1188446;-0.0011466742;1.1400542;-2.550786;-0.30233324;-1.2015404;-2.8040962;-6.292985;-3.8930683;-3.2846017;-3.1087646;-3.2297616;-2.8867922;-0.86814606;-0.070785165;1.631876;-0.081231;1.0782499;0.100699544;0.67782867;1.1174216;-0.7105888;0.96856934;4.1675878;3.0725224;0.18861818;-2.1677742;-4.7618084;-1.6359104;-4.128098;-0.8655344;-3.6275716;-2.5673256;-0.98740184;-2.544693;-4.5119805;-3.274156;-1.4983743;-0.89861286;0.97814465;-0.9247273;2.3474116;-4.6033807;-6.441837;-5.641865;-7.5438666;-7.203508;-8.20195;-5.826407;-4.225592;-2.079856;-4.2403903;-1.9075006;-1.9040185;-1.8892204;-4.437119;-2.670042;-2.044166;-1.6837867
-47.5;-28.0;-5.9569793;-3.970541;-2.7631836;-3.6240897;-2.8928852;-0.267514;2.672101;4.195443;-1.9266511;-2.4332714;-1.7551664;-4.7034864;-0.71581185;-4.6442933;-1.7743169;-1.4992448;-0.72103465;-0.9952363;0.94593686;0.14857602;0.22082603;-1.65332;-1.4008805;0.3827355;-0.22398984;-7.8137155;-9.176888;-9.620834;-9.995141;-11.185089;-12.163509;-11.212073;-10.017774;-9.656524;-9.687861;-9.209967;-11.088466;-10.537451;-9.030647;-6.8779483;-8.255049;-7.1704297;-5.7245607;-3.742475;-7.059879;-5.9343467;-3.344665;-5.0151186;-6.6994996;-7.595225;-5.998762;-8.264625;-8.279423;-7.2714057;-8.354284;-6.6690326;-5.9343467;-4.960278;-1.8404735;-2.2313194;-3.1009302;-3.7476978;-4.2499657;-0.25445676;-2.8302107;-1.5714947;0.25303376;1.2871654;-2.4306598;-0.30233324;-1.1762964;-2.421955;-6.2851505;-3.8338757;-2.8014846;-2.4376235;-3.0434785;-2.7431626;-0.80111897;0.04498875;2.274291;0.41233182;1.239289;0.15031707;1.774635;1.6910688;-0.54084504;0.70829546;3.9665065;3.0098476;1.0817319;-2.3070512;-4.4284143;-1.5688833;-3.2045174;-0.37197173;-3.3873186;-2.8371744;-0.976956;-2.2652683;-4.3944654;-3.0347738;-0.76542914;-0.9168929;0.5629251;0.9189519;2.900167;-3.780776;-6.4087586;-5.551335;-7.946899;-7.1869693;-8.269847;-5.9726477;-4.543318;-2.1938887;-4.155083;-2.084208;-1.8857385;-1.4313473;-4.202089;-2.7118254;-1.7316633;-1.5836815
-47.5;-27.75;-5.8316298;-3.6127734;-2.017181;-3.1340084;-2.908554;-0.6748992;2.3578572;4.2920666;-1.3503925;-2.4480696;-1.8004314;-5.314564;-1.0030705;-4.485866;-1.3530041;-1.185001;-0.66793525;-0.49819148;1.3045751;0.13116646;0.37751257;-1.608055;-1.1571456;0.7770635;0.385347;-8.136663;-9.080265;-10.097857;-9.950747;-11.533281;-12.022491;-11.275619;-10.214502;-9.496355;-10.020385;-9.352726;-11.164197;-10.84386;-9.2073555;-7.2130837;-8.471799;-7.356713;-5.996151;-4.346589;-7.1739116;-6.3974423;-3.586659;-4.7600675;-7.181746;-7.9329715;-6.272964;-7.8163266;-8.165389;-7.347138;-8.609335;-6.339991;-6.154578;-5.2649465;-2.4541626;-2.1268616;-2.9346685;-3.6293125;-4.371833;-0.3536917;-2.4985576;-1.9623407;0.39492226;1.378566;-2.292253;-0.43290532;-1.0187391;-2.0424252;-6.331286;-3.7537913;-2.4846296;-1.8953139;-2.7832046;-2.7649245;-0.7192937;0.11549783;1.9017252;0.062398434;1.4508159;0.40884995;2.1036768;2.066246;-0.3946041;0.5881691;3.3780613;2.7957094;2.6068149;-2.673524;-3.9479084;-0.3893813;-2.1782203;-0.36065543;-3.188849;-2.7666655;-1.1554047;-2.1477532;-4.111559;-2.8554544;-0.15261042;-0.8333267;0.29742837;1.9513426;3.5808835;-2.9207406;-6.530626;-5.324139;-7.653547;-7.1617255;-8.222841;-6.2720933;-4.940257;-2.3523164;-4.0131946;-2.4080272;-1.9797505;-1.1997992;-3.9600954;-2.685711;-1.4539798;-1.3634497
-47.5;-27.5;-3.1444545;-1.877904;-4.4466944;-1.5540851;-1.5671424;3.960413;-5.0011907;1.702385;-1.141477;-3.011271;-3.9296284;-4.713932;-4.574655;-3.288084;-3.0556655;-1.9545065;-3.3089752;-4.785311;-3.8721766;-3.033033;-3.6510744;-2.4350123;-0.8768507;-2.1338258;-3.760755;-4.9350343;-7.5194926;-10.064779;-9.63302;-8.158425;-7.8502755;-10.022126;-11.543727;-8.60063;-5.2936726;-6.9110265;-8.950563;-7.101662;-7.2017674;-7.257478;-9.263937;-6.823978;-4.789664;-7.915562;-7.2870746;-4.491089;-3.7468276;-3.1035419;-3.0913548;-2.9712286;-3.812984;-7.114719;-7.0450807;-5.0751815;-5.566133;-6.642918;-6.389608;-5.7471933;-2.7048612;-2.3305545;-3.22715;-3.912219;-0.5417155;1.262792;-2.9947314;0.8780393;-0.5756644;-2.1207685;-4.5467997;-2.8954968;-3.7920923;-5.392037;-5.4494886;-3.9966555;-4.9446096;-5.923901;-1.0213507;0.21995556;0.47761798;1.8198999;-2.546434;-2.078115;-1.495763;0.078067064;-0.6191884;0.02496779;-0.15957427;3.019423;3.5173383;1.678882;-0.6923088;-2.4350123;-4.0854445;-3.514409;-4.4493055;-6.3809037;-5.170064;-5.0220823;-3.2341142;-6.208548;-5.2684283;-1.9701751;0.47065413;1.2210089;1.1757438;0.3461753;-1.1275493;-1.0918597;-4.8270946;-4.8923807;-4.868007;-4.868007;-6.857057;-5.5469823;-1.7856332;-3.362945;-5.860356;-4.386631;-2.146883;-2.930316;-1.5714947;1.2749788;0.19297063;1.5944453
