jan_V,fev_V,mar_V,abr_V,mai_V,jun_V,jul_V,ago_V,ste_V,out_V,nov_V,dez_V,longitude,latitude
-0.9480726718902588,-0.28738680481910706,0.6600212454795837,-0.6064342260360718,0.16955649852752686,-0.31030184030532837,-1.8174482583999634,-1.2009310722351074,-1.4175713062286377,-0.6905423402786255,-0.7610344886779785,-1.2576055526733398,-44.5,-28.5
-0.9923194050788879,-0.32025596499443054,0.6703826785087585,-0.5597249865531921,0.1417212188243866,-0.2945767343044281,-1.8288112878799438,-1.2075483798980713,-1.345166802406311,-0.6610225439071655,-0.6848416328430176,-1.2490791082382202,-44.5,-28.25
-0.9857717752456665,-0.32457414269447327,0.6824671626091003,-0.5205476880073547,0.1070902869105339,-0.31186553835868835,-1.8298964500427246,-1.212738037109375,-1.2771166563034058,-0.6525351405143738,-0.6215885281562805,-1.2030394077301025,-44.5,-28.0
-0.9766165018081665,-0.34349051117897034,0.6770580410957336,-0.4954046905040741,0.09806306660175323,-0.37329012155532837,-1.838544487953186,-1.242006778717041,-1.2239551544189453,-0.668496310710907,-0.5890992879867554,-1.1548658609390259,-44.5,-27.75
-0.9994504451751709,-0.4142725467681885,0.6486025452613831,-0.47922974824905396,0.0958060622215271,-0.46087193489074707,-1.8534512519836426,-1.2660340070724487,-1.1562535762786865,-0.7059751749038696,-0.559876561164856,-1.1222048997879028,-44.5,-27.5
-1.0228723287582397,-0.4788970947265625,0.6122788786888123,-0.44897058606147766,0.1121862381696701,-0.5163649916648865,-1.8607405424118042,-1.2726672887802124,-1.0727654695510864,-0.7405131459236145,-0.5083476305007935,-1.088687777519226,-44.5,-27.25
-1.0469434261322021,-0.5805485248565674,0.5181957483291626,-0.4250626862049103,0.12786272168159485,-0.5893276929855347,-1.8583364486694336,-1.2785964012145996,-1.003250002861023,-0.740578293800354,-0.4622817635536194,-1.0781244039535522,-44.5,-27.0
-1.0603090524673462,-0.660655677318573,0.4104453921318054,-0.4000479280948639,0.1375378668308258,-0.6649885177612305,-1.8247358798980713,-1.256544828414917,-0.931877076625824,-0.7088841795921326,-0.41698944568634033,-1.070414662361145,-44.5,-26.75
-1.068812370300293,-0.7422451972961426,0.3080075979232788,-0.3770011365413666,0.10775241255760193,-0.7092846035957336,-1.795614242553711,-1.2335832118988037,-0.8844459652900696,-0.6852371692657471,-0.39017796516418457,-1.0831583738327026,-44.5,-26.5
-1.0941531658172607,-0.8365731835365295,0.213551864027977,-0.3778492510318756,0.03552676737308502,-0.7543702721595764,-1.759301781654358,-1.2187825441360474,-0.853281557559967,-0.671989381313324,-0.3754435181617737,-1.1114455461502075,-44.5,-26.25
-1.092571496963501,-0.8926366567611694,0.1366278976202011,-0.36394622921943665,-0.05610201880335808,-0.7682733535766602,-1.7198072671890259,-1.184598445892334,-0.8141019344329834,-0.621135950088501,-0.32217660546302795,-1.1562527418136597,-44.5,-26.0
-1.0742746591567993,-0.9249895811080933,0.058402419090270996,-0.3549918234348297,-0.11703088879585266,-0.7762573957443237,-1.6523314714431763,-1.117817997932434,-0.7460415959358215,-0.5552719831466675,-0.26891961693763733,-1.21746027469635,-44.5,-25.75
-1.030151128768921,-0.9238951802253723,0.012338908389210701,-0.32008981704711914,-0.11160379648208618,-0.7797718644142151,-1.5471065044403076,-1.0282461643218994,-0.6344143152236938,-0.4763109087944031,-0.20276983082294464,-1.2172582149505615,-44.5,-25.5
-1.0138784646987915,-0.929521381855011,8.571147918701172e-05,-0.3314046561717987,-0.11496014893054962,-0.7968037128448486,-1.4829760789871216,-0.9755728244781494,-0.5470865964889526,-0.4265153110027313,-0.16596804559230804,-1.201379656791687,-44.5,-25.25
-1.0049694776535034,-0.9082692861557007,-0.010956479236483574,-0.3340315818786621,-0.11754471808671951,-0.7557730078697205,-1.3878298997879028,-0.8913971185684204,-0.46208661794662476,-0.3772128224372864,-0.12293453514575958,-1.1432480812072754,-44.5,-25.0
-0.9495169520378113,-0.8417370319366455,-0.028786836192011833,-0.30124935507774353,-0.09926381707191467,-0.6817893385887146,-1.265718936920166,-0.7898450493812561,-0.37606266140937805,-0.31224143505096436,-0.08012416213750839,-1.0382392406463623,-44.5,-24.75
-0.8297182321548462,-0.7116976380348206,-0.010024241171777248,-0.23128248751163483,-0.020740225911140442,-0.5903924107551575,-1.110952377319336,-0.6484516263008118,-0.270749568939209,-0.22723689675331116,-0.03398633375763893,-0.8921803832054138,-44.5,-24.5
-0.6292980313301086,-0.54006427526474,0.04917105287313461,-0.16146473586559296,0.0678229033946991,-0.4759237468242645,-0.8946841955184937,-0.4763532280921936,-0.159232959151268,-0.10919638723134995,0.038065627217292786,-0.677009642124176,-44.5,-24.25
-0.459859162569046,-0.37005406618118286,0.16950151324272156,-0.04975811019539833,0.22842729091644287,-0.3250618278980255,-0.6831017732620239,-0.3082691431045532,-0.05717730522155762,-0.002595548052340746,0.07815855741500854,-0.5019263029098511,-44.5,-24.0
-0.9310280680656433,-0.2631056606769562,0.6056500673294067,-0.6858644485473633,0.1384919434785843,-0.4713290333747864,-1.9185590744018555,-1.1514896154403687,-1.486302137374878,-0.6727839708328247,-0.903721809387207,-1.2869200706481934,-44.25,-29.0
-0.9400020837783813,-0.290137380361557,0.6578013300895691,-0.6369826197624207,0.1675698608160019,-0.3863130807876587,-1.899057388305664,-1.1609244346618652,-1.4535720348358154,-0.6690137386322021,-0.820120096206665,-1.2775057554244995,-44.25,-28.75
-0.9791918396949768,-0.31767094135284424,0.6861211657524109,-0.5865535140037537,0.14872194826602936,-0.3329872786998749,-1.8865952491760254,-1.1789747476577759,-1.4034202098846436,-0.6416020393371582,-0.7554470300674438,-1.2689108848571777,-44.25,-28.5
-1.0328764915466309,-0.3579111099243164,0.6824823021888733,-0.5301154851913452,0.11377561092376709,-0.3214631676673889,-1.89618980884552,-1.1928966045379639,-1.342021107673645,-0.6306321024894714,-0.6860285997390747,-1.2669751644134521,-44.25,-28.25
-1.0303314924240112,-0.3768579959869385,0.6700860857963562,-0.49034038186073303,0.08982142806053162,-0.3410717844963074,-1.8861684799194336,-1.1993911266326904,-1.2797406911849976,-0.65346759557724,-0.6290856003761292,-1.2315726280212402,-44.25,-28.0
-1.0174840688705444,-0.42241454124450684,0.639296293258667,-0.4424300789833069,0.10902110487222672,-0.41450008749961853,-1.885703682899475,-1.2203980684280396,-1.2291043996810913,-0.6827974319458008,-0.5950935482978821,-1.193820595741272,-44.25,-27.75
-1.0327531099319458,-0.5052124261856079,0.6003634333610535,-0.4191937744617462,0.11239811778068542,-0.5177983045578003,-1.900674819946289,-1.250373363494873,-1.1683486700057983,-0.7221839427947998,-0.5680376887321472,-1.163191556930542,-44.25,-27.5
-1.062794804573059,-0.6212143898010254,0.524255633354187,-0.40156471729278564,0.1256275773048401,-0.6256031394004822,-1.9209264516830444,-1.2650341987609863,-1.1027668714523315,-0.742851734161377,-0.5309262871742249,-1.155250906944275,-44.25,-27.25
-1.0869265794754028,-0.723182201385498,0.42998769879341125,-0.37754297256469727,0.141375333070755,-0.6987977623939514,-1.9186500310897827,-1.270991325378418,-1.0333421230316162,-0.7429339289665222,-0.484937459230423,-1.1448639631271362,-44.25,-27.0
-1.124729871749878,-0.8356543779373169,0.3345198929309845,-0.3594699800014496,0.1298542618751526,-0.7458163499832153,-1.9231160879135132,-1.2790460586547852,-1.0132564306259155,-0.7315394878387451,-0.4636186957359314,-1.16568922996521,-44.25,-26.75
-1.139107584953308,-0.9214075207710266,0.23104067146778107,-0.3399257957935333,0.09750101715326309,-0.7873892188072205,-1.9013645648956299,-1.2649885416030884,-0.9780530333518982,-0.7105866074562073,-0.43972158432006836,-1.1784976720809937,-44.25,-26.5
-1.1861993074417114,-1.0176782608032227,0.11657743901014328,-0.3500863015651703,0.018794678151607513,-0.814801812171936,-1.8769527673721313,-1.252627968788147,-0.9710338115692139,-0.6955440044403076,-0.41280555725097656,-1.210922360420227,-44.25,-26.25
-1.1978048086166382,-1.0691229104995728,0.029034435749053955,-0.35037463903427124,-0.06680481135845184,-0.8298342227935791,-1.8490251302719116,-1.2161918878555298,-0.9402650594711304,-0.6536406874656677,-0.36095115542411804,-1.2562364339828491,-44.25,-26.0
-1.1888116598129272,-1.0884758234024048,-0.03970196470618248,-0.34761184453964233,-0.10996349155902863,-0.8378453850746155,-1.7969766855239868,-1.160320520401001,-0.8653948307037354,-0.5967933535575867,-0.3228071331977844,-1.322184681892395,-44.25,-25.75
-1.1556589603424072,-1.0924086570739746,-0.08696000277996063,-0.34858033061027527,-0.10591408610343933,-0.8587568402290344,-1.7260777950286865,-1.103381633758545,-0.7620466351509094,-0.5470778346061707,-0.2850789725780487,-1.3288493156433105,-44.25,-25.5
-1.1370298862457275,-1.1036593914031982,-0.10552012175321579,-0.36089828610420227,-0.10962085425853729,-0.8734696507453918,-1.6639435291290283,-1.0526987314224243,-0.6765287518501282,-0.49912241101264954,-0.2491309493780136,-1.3133689165115356,-44.25,-25.25
-1.10177481174469,-1.1000968217849731,-0.1496795266866684,-0.3768547475337982,-0.122764453291893,-0.84330153465271,-1.5791337490081787,-0.9885410070419312,-0.5949519872665405,-0.4347536265850067,-0.21127034723758698,-1.2518988847732544,-44.25,-25.0
-1.0465573072433472,-1.0338659286499023,-0.16788747906684875,-0.3441997766494751,-0.10448715090751648,-0.769486129283905,-1.457467794418335,-0.8871662020683289,-0.5091904997825623,-0.36993470788002014,-0.1685686707496643,-1.1471537351608276,-44.25,-24.75
-0.9032384157180786,-0.9008537530899048,-0.12083527445793152,-0.25967937707901,-0.059984490275382996,-0.6656652688980103,-1.2849469184875488,-0.7666193842887878,-0.4354010224342346,-0.26909899711608887,-0.10231753438711166,-0.9886761903762817,-44.25,-24.5
-0.7037748098373413,-0.7298141717910767,-0.05530846491456032,-0.1837788075208664,0.0203641876578331,-0.5552041530609131,-1.0688120126724243,-0.6025637984275818,-0.3272106349468231,-0.14927227795124054,-0.028373712673783302,-0.7748780846595764,-44.25,-24.25
-0.5289514660835266,-0.5264973640441895,0.08572668582201004,-0.10816323012113571,0.1285761147737503,-0.4696420133113861,-0.9326028227806091,-0.47760722041130066,-0.2710002660751343,-0.0792832300066948,-0.011211737990379333,-0.6031322479248047,-44.25,-24.0
-0.9236406683921814,-0.2847965359687805,0.6319265961647034,-0.6429830193519592,0.13534601032733917,-0.4802899956703186,-2.007265567779541,-1.1159262657165527,-1.4515249729156494,-0.6276999711990356,-0.8816298842430115,-1.2851201295852661,-44.0,-29.0
-0.9665494561195374,-0.33806195855140686,0.6572075486183167,-0.6150611639022827,0.1367812305688858,-0.4210554361343384,-1.9854700565338135,-1.1633833646774292,-1.4436218738555908,-0.6272723078727722,-0.8140228390693665,-1.2936142683029175,-44.0,-28.75
-1.0230116844177246,-0.3756837546825409,0.6769025921821594,-0.5718899369239807,0.09613233059644699,-0.3717779517173767,-1.9654492139816284,-1.1923574209213257,-1.4054577350616455,-0.605121374130249,-0.7580986022949219,-1.2916243076324463,-44.0,-28.5
-1.0637034177780151,-0.424433171749115,0.6541053056716919,-0.49610087275505066,0.07415992021560669,-0.36258745193481445,-1.957828164100647,-1.203989863395691,-1.3499302864074707,-0.6139914393424988,-0.6924200057983398,-1.2966710329055786,-44.0,-28.25
-1.0822113752365112,-0.48607927560806274,0.5972541570663452,-0.46107885241508484,0.0735158622264862,-0.40091633796691895,-1.947884202003479,-1.219804048538208,-1.305873990058899,-0.6860562562942505,-0.6547103524208069,-1.2912888526916504,-44.0,-28.0
-1.0724586248397827,-0.5460399389266968,0.5478760004043579,-0.39871901273727417,0.10538946092128754,-0.4784725606441498,-1.948545217514038,-1.2248802185058594,-1.255267858505249,-0.7124585509300232,-0.6139938235282898,-1.26262366771698,-44.0,-27.75
-1.0775432586669922,-0.63041752576828,0.48627251386642456,-0.3613339364528656,0.11823368072509766,-0.5917549729347229,-1.9652283191680908,-1.2339227199554443,-1.2021572589874268,-0.736380398273468,-0.5808752775192261,-1.24504554271698,-44.0,-27.5
-1.108439326286316,-0.7474498152732849,0.40993770956993103,-0.3440609872341156,0.1314736306667328,-0.7004286646842957,-1.9859859943389893,-1.248096227645874,-1.1369822025299072,-0.7570114135742188,-0.5441465377807617,-1.2383118867874146,-44.0,-27.25
-1.1652357578277588,-0.8792570233345032,0.3348563313484192,-0.33168408274650574,0.1373664140701294,-0.7693756818771362,-2.022312641143799,-1.2700961828231812,-1.1182081699371338,-0.7626068592071533,-0.5189694166183472,-1.2684327363967896,-44.0,-27.0
-1.2051560878753662,-0.9943448305130005,0.24137338995933533,-0.31359583139419556,0.12503987550735474,-0.8146144151687622,-2.029524326324463,-1.279704213142395,-1.1016770601272583,-0.7524334192276001,-0.49944424629211426,-1.2923026084899902,-44.0,-26.75
-1.2502808570861816,-1.0923285484313965,0.12718762457370758,-0.3142927885055542,0.09184698015451431,-0.8485902547836304,-2.028440237045288,-1.285778522491455,-1.100894570350647,-0.7322430610656738,-0.48076507449150085,-1.2982730865478516,-44.0,-26.5
-1.3051098585128784,-1.1849080324172974,0.007693164981901646,-0.32740044593811035,0.011985355988144875,-0.8749435544013977,-2.0083131790161133,-1.2691535949707031,-1.0956032276153564,-0.7117703557014465,-0.44826555252075195,-1.326686978340149,-44.0,-26.25
-1.334064245223999,-1.2334719896316528,-0.08094919472932816,-0.34265705943107605,-0.06359429657459259,-0.8941709995269775,-1.9846866130828857,-1.2365599870681763,-1.0617848634719849,-0.6831014156341553,-0.41170352697372437,-1.3737993240356445,-44.0,-26.0
-1.3420956134796143,-1.2592953443527222,-0.14285552501678467,-0.36188364028930664,-0.09123505651950836,-0.9045635461807251,-1.9586317539215088,-1.2124156951904297,-0.9854637384414673,-0.6532103419303894,-0.40557152032852173,-1.4396636486053467,-44.0,-25.75
-1.3140681982040405,-1.2753883600234985,-0.19887210428714752,-0.3764299154281616,-0.09357693046331406,-0.9316425919532776,-1.9018433094024658,-1.1725629568099976,-0.8913150429725647,-0.6154946088790894,-0.37520408630371094,-1.444261908531189,-44.0,-25.5
-1.2901184558868408,-1.3189626932144165,-0.25789159536361694,-0.39625540375709534,-0.10035037249326706,-0.9315022826194763,-1.844744324684143,-1.1451095342636108,-0.8215572834014893,-0.5883187055587769,-0.34679263830184937,-1.4193311929702759,-44.0,-25.25
-1.2541186809539795,-1.3156280517578125,-0.30268973112106323,-0.4118522107601166,-0.11380168050527573,-0.9020644426345825,-1.7599265575408936,-1.081069827079773,-0.739928126335144,-0.5223559737205505,-0.30903810262680054,-1.3577537536621094,-44.0,-25.0
-1.1755321025848389,-1.2567018270492554,-0.31073662638664246,-0.39070925116539,-0.11852578073740005,-0.838935911655426,-1.6363105773925781,-1.0103741884231567,-0.6953481435775757,-0.44284960627555847,-0.2754162847995758,-1.2763596773147583,-44.0,-24.75
-1.0306543111801147,-1.1233028173446655,-0.26104262471199036,-0.30628618597984314,-0.07330163568258286,-0.7329455018043518,-1.4644064903259277,-0.8915320634841919,-0.6253060102462769,-0.3423261046409607,-0.20868846774101257,-1.1190242767333984,-44.0,-24.5
-0.8311800360679626,-0.9366766810417175,-0.16403405368328094,-0.23092585802078247,-0.034779757261276245,-0.652586042881012,-1.2742106914520264,-0.7503941059112549,-0.511379599571228,-0.2170276790857315,-0.1310889720916748,-0.9016643166542053,-44.0,-24.25
-0.647991955280304,-0.720870316028595,-0.03602547198534012,-0.18578718602657318,0.035189785063266754,-0.582726776599884,-1.1329057216644287,-0.6032453775405884,-0.42978495359420776,-0.13541963696479797,-0.1110253855586052,-0.7088271975517273,-44.0,-24.0
-0.4035438895225525,-0.42085906863212585,0.2185673862695694,-0.0039269630797207355,0.2454775720834732,-0.49584275484085083,-1.017655372619629,-0.4330281615257263,-0.3034540116786957,0.0029703201726078987,0.020939281210303307,-0.46041879057884216,-44.0,-23.75
-0.9467523097991943,-0.34255626797676086,0.6475793719291687,-0.6062358617782593,0.10826623439788818,-0.4945424795150757,-2.0865490436553955,-1.1301668882369995,-1.4394084215164185,-0.5937104821205139,-0.8614771366119385,-1.3048393726348877,-43.75,-29.0
-1.003395438194275,-0.3854273557662964,0.6723107099533081,-0.5781417489051819,0.10574808716773987,-0.4400327801704407,-2.0599660873413086,-1.1753525733947754,-1.4259346723556519,-0.5741514563560486,-0.7919414043426514,-1.305929183959961,-43.75,-28.75
-1.0752798318862915,-0.4549519717693329,0.6233543157577515,-0.5495931506156921,0.04618688300251961,-0.4172578454017639,-2.0246400833129883,-1.2189542055130005,-1.4067250490188599,-0.5783469676971436,-0.7576446533203125,-1.3324311971664429,-43.75,-28.5
-1.107621669769287,-0.5352218747138977,0.5600382685661316,-0.47949761152267456,0.04465768486261368,-0.42011401057243347,-2.0092453956604004,-1.2211297750473022,-1.3599982261657715,-0.613293468952179,-0.7115517258644104,-1.360411524772644,-43.75,-28.25
-1.1420050859451294,-0.6305826306343079,0.4763895273208618,-0.4427180290222168,0.05696551129221916,-0.4769958555698395,-2.0186781883239746,-1.2332696914672852,-1.3277753591537476,-0.7039722204208374,-0.6830389499664307,-1.3688737154006958,-43.75,-28.0
-1.1431834697723389,-0.6998974680900574,0.4098488688468933,-0.3698466122150421,0.0919577106833458,-0.5490509867668152,-2.026360034942627,-1.221337080001831,-1.2906169891357422,-0.7365920543670654,-0.6374818086624146,-1.353406548500061,-43.75,-27.75
-1.152567982673645,-0.7763069868087769,0.34720396995544434,-0.32131227850914,0.10919870436191559,-0.6493976712226868,-2.049136161804199,-1.2155553102493286,-1.24915611743927,-0.7612885236740112,-0.5994268655776978,-1.3489439487457275,-43.75,-27.5
-1.199872374534607,-0.8888583183288574,0.2791959345340729,-0.2964622378349304,0.12888838350772858,-0.7373976707458496,-2.0868241786956787,-1.2312177419662476,-1.2284184694290161,-0.7781939506530762,-0.5681363344192505,-1.3676015138626099,-43.75,-27.25
-1.2607372999191284,-1.0232062339782715,0.20611435174942017,-0.28567588329315186,0.13339343667030334,-0.8057775497436523,-2.129621744155884,-1.2575260400772095,-1.2193572521209717,-0.7839478254318237,-0.5454823970794678,-1.402250051498413,-43.75,-27.0
-1.325516939163208,-1.150604486465454,0.11980678141117096,-0.2881246507167816,0.12087658792734146,-0.8522546291351318,-2.1603007316589355,-1.2864881753921509,-1.225051760673523,-0.7711834907531738,-0.530476450920105,-1.4374442100524902,-43.75,-26.75
-1.3794811964035034,-1.2544488906860352,0.0014999682316556573,-0.29592427611351013,0.093190036714077,-0.8852197527885437,-2.158290147781372,-1.292614459991455,-1.227285385131836,-0.7493546009063721,-0.5119516253471375,-1.4419020414352417,-43.75,-26.5
-1.4541821479797363,-1.3477392196655273,-0.11852344125509262,-0.3220759332180023,0.017271356657147408,-0.925968587398529,-2.1570191383361816,-1.28581964969635,-1.2160824537277222,-0.7347336411476135,-0.503412663936615,-1.465444564819336,-43.75,-26.25
-1.4974178075790405,-1.4036188125610352,-0.1951967477798462,-0.3437964618206024,-0.051282986998558044,-0.9512995481491089,-2.140782594680786,-1.26959228515625,-1.1780997514724731,-0.7133195996284485,-0.48586392402648926,-1.512104868888855,-43.75,-26.0
-1.5140676498413086,-1.448442816734314,-0.2555714547634125,-0.38376525044441223,-0.08170231431722641,-0.9674795269966125,-2.1325461864471436,-1.2686197757720947,-1.1073334217071533,-0.704207718372345,-0.49573054909706116,-1.571176528930664,-43.75,-25.75
-1.4935635328292847,-1.5028843879699707,-0.3340902328491211,-0.4081864655017853,-0.08684311807155609,-0.9857468605041504,-2.0826196670532227,-1.2655117511749268,-1.033621072769165,-0.6869314908981323,-0.4711008369922638,-1.5488399267196655,-43.75,-25.5
-1.468252420425415,-1.54610276222229,-0.40234071016311646,-0.41989344358444214,-0.08945727348327637,-0.9753468036651611,-2.0131776332855225,-1.2353601455688477,-0.9645088911056519,-0.6621659398078918,-0.44251805543899536,-1.5212419033050537,-43.75,-25.25
-1.4253275394439697,-1.5358017683029175,-0.44796106219291687,-0.41247066855430603,-0.09829900413751602,-0.9474896192550659,-1.9274803400039673,-1.200635552406311,-0.9256070256233215,-0.6074517965316772,-0.4118823707103729,-1.4709765911102295,-43.75,-25.0
-1.3462117910385132,-1.4811770915985107,-0.4570658802986145,-0.39542800188064575,-0.1099894642829895,-0.8902069330215454,-1.8050389289855957,-1.1377426385879517,-0.8895713090896606,-0.5291628837585449,-0.3827704191207886,-1.3964613676071167,-43.75,-24.75
-1.2314612865447998,-1.3859449625015259,-0.40735918283462524,-0.36658596992492676,-0.10741269588470459,-0.8242296576499939,-1.6617995500564575,-1.0573325157165527,-0.8358814716339111,-0.44975921511650085,-0.35546398162841797,-1.2872097492218018,-43.75,-24.5
-1.047002911567688,-1.2032320499420166,-0.2901007831096649,-0.28837111592292786,-0.05958352982997894,-0.7546625137329102,-1.5102612972259521,-0.9435062408447266,-0.7415437698364258,-0.34277769923210144,-0.2919856309890747,-1.0888538360595703,-43.75,-24.25
-0.8012257218360901,-0.9266788363456726,-0.14075446128845215,-0.2364744395017624,-0.014195350930094719,-0.6630759835243225,-1.3041527271270752,-0.73451828956604,-0.5634574294090271,-0.19492530822753906,-0.19844868779182434,-0.8355758190155029,-43.75,-24.0
-0.5701234936714172,-0.628744900226593,0.11183951050043106,-0.08598515391349792,0.15963773429393768,-0.5766675472259521,-1.1894084215164185,-0.5632402300834656,-0.4518507122993469,-0.08343902975320816,-0.07970782369375229,-0.6145176291465759,-43.75,-23.75
-0.9955936670303345,-0.408752977848053,0.6056466698646545,-0.5697864294052124,0.061234500259160995,-0.5283740758895874,-2.1504483222961426,-1.1373015642166138,-1.418730616569519,-0.5476863384246826,-0.8443712592124939,-1.3401522636413574,-43.5,-29.0
-1.0643967390060425,-0.4674615263938904,0.5965555906295776,-0.5558860898017883,0.047033730894327164,-0.4967781901359558,-2.1257803440093994,-1.1814665794372559,-1.4167044162750244,-0.5233662128448486,-0.7902655005455017,-1.3558169603347778,-43.5,-28.75
-1.1309837102890015,-0.5731626152992249,0.5042306780815125,-0.5259197354316711,0.01682830974459648,-0.4951045513153076,-2.110682249069214,-1.2235746383666992,-1.4021309614181519,-0.568797767162323,-0.7700876593589783,-1.400647759437561,-43.5,-28.5
-1.1657358407974243,-0.6784657835960388,0.414381206035614,-0.46266624331474304,0.018915968015789986,-0.5083800554275513,-2.1086065769195557,-1.2230184078216553,-1.3689638376235962,-0.635941743850708,-0.7295544147491455,-1.4366974830627441,-43.5,-28.25
-1.2073618173599243,-0.7834840416908264,0.34021443128585815,-0.4074859321117401,0.037632912397384644,-0.5432285666465759,-2.1093251705169678,-1.2006416320800781,-1.3535031080245972,-0.7128773331642151,-0.6916705369949341,-1.4540287256240845,-43.5,-28.0
-1.2176616191864014,-0.8510085344314575,0.26930567622184753,-0.3316948115825653,0.07723303884267807,-0.5860620141029358,-2.105184316635132,-1.1783297061920166,-1.3440847396850586,-0.7464383244514465,-0.6515489220619202,-1.4518324136734009,-43.5,-27.75
-1.2477291822433472,-0.9303815960884094,0.19798049330711365,-0.2789723575115204,0.10632564127445221,-0.6575360894203186,-2.135256767272949,-1.176100730895996,-1.33528470993042,-0.7717516422271729,-0.609419584274292,-1.4625893831253052,-43.5,-27.5
-1.3048036098480225,-1.0471752882003784,0.12813670933246613,-0.2561150789260864,0.13041941821575165,-0.735342264175415,-2.168227434158325,-1.1976374387741089,-1.3317997455596924,-0.7800747156143188,-0.5767714381217957,-1.4806157350540161,-43.5,-27.25
-1.3791825771331787,-1.1849302053451538,0.060440924018621445,-0.25889721512794495,0.13321837782859802,-0.7998889684677124,-2.2009077072143555,-1.2357118129730225,-1.3372249603271484,-0.7749526500701904,-0.5622694492340088,-1.5139294862747192,-43.5,-27.0
-1.4543392658233643,-1.3119474649429321,-0.018765093758702278,-0.2700481116771698,0.1194087415933609,-0.8496981263160706,-2.2353739738464355,-1.2723137140274048,-1.3431373834609985,-0.7614328265190125,-0.5547167658805847,-1.5591822862625122,-43.5,-26.75
-1.5282169580459595,-1.4183013439178467,-0.1280929297208786,-0.2817848026752472,0.1011379063129425,-0.9000810384750366,-2.2625770568847656,-1.2923892736434937,-1.339079737663269,-0.7446836233139038,-0.5461278557777405,-1.5971893072128296,-43.5,-26.5
-1.6266331672668457,-1.5250492095947266,-0.25386354327201843,-0.3245594799518585,0.025902416557073593,-0.96696937084198,-2.295473098754883,-1.3035738468170166,-1.3328845500946045,-0.7503787875175476,-0.5678583383560181,-1.6353458166122437,-43.5,-26.25
-1.6719599962234497,-1.6100865602493286,-0.3199477791786194,-0.3498679995536804,-0.0481112077832222,-1.0116147994995117,-2.3065803050994873,-1.3191657066345215,-1.3029614686965942,-0.7502953410148621,-0.5781826376914978,-1.660878300666809,-43.5,-26.0
-1.6881648302078247,-1.689217209815979,-0.39241543412208557,-0.4091862440109253,-0.09691677242517471,-1.0345356464385986,-2.3009631633758545,-1.3460984230041504,-1.2498334646224976,-0.7689213752746582,-0.5958818793296814,-1.6992357969284058,-43.5,-25.75
-1.6815093755722046,-1.7675323486328125,-0.4934330880641937,-0.42870762944221497,-0.09311246126890182,-1.03752863407135,-2.253114700317383,-1.3669463396072388,-1.2045668363571167,-0.7656787633895874,-0.5878939032554626,-1.6745671033859253,-43.5,-25.5
-1.671548843383789,-1.8253173828125,-0.6030057668685913,-0.4479826092720032,-0.11380158364772797,-1.040331244468689,-2.1751670837402344,-1.3502737283706665,-1.1650993824005127,-0.7401785850524902,-0.5709215998649597,-1.6368024349212646,-43.5,-25.25
-1.644839882850647,-1.8191076517105103,-0.6434524655342102,-0.43894627690315247,-0.12152452021837234,-1.022875428199768,-2.1020188331604004,-1.330917239189148,-1.152834177017212,-0.697188675403595,-0.5466561317443848,-1.5987255573272705,-43.5,-25.0
-1.584829330444336,-1.767012596130371,-0.6302733421325684,-0.42988213896751404,-0.13607291877269745,-0.9788230657577515,-1.9911800622940063,-1.289307713508606,-1.1252039670944214,-0.6327407360076904,-0.5302534103393555,-1.544708251953125,-43.5,-24.75
-1.4752702713012695,-1.672562599182129,-0.577542781829834,-0.4226538836956024,-0.14714354276657104,-0.9213451743125916,-1.8441718816757202,-1.213250756263733,-1.050541639328003,-0.5551414489746094,-0.5135065317153931,-1.441830039024353,-43.5,-24.5
-1.295120358467102,-1.4896901845932007,-0.45412150025367737,-0.36574000120162964,-0.10218285024166107,-0.8463090062141418,-1.6901196241378784,-1.0959055423736572,-0.9232567548751831,-0.4575798809528351,-0.4493459165096283,-1.2627650499343872,-43.5,-24.25
-1.0341722965240479,-1.2002713680267334,-0.2688009440898895,-0.2564874291419983,-0.028825610876083374,-0.7161611914634705,-1.4470934867858887,-0.8664591908454895,-0.7073487043380737,-0.2833605408668518,-0.3010512590408325,-1.0155240297317505,-43.5,-24.0
-0.7710472941398621,-0.8615705370903015,-0.010562554933130741,-0.13404910266399384,0.09611400216817856,-0.6078246831893921,-1.2591521739959717,-0.6455880403518677,-0.5353556871414185,-0.12275300174951553,-0.1282530426979065,-0.7520549297332764,-43.5,-23.75
-0.3634645938873291,-0.4182153046131134,0.21244320273399353,0.02086740918457508,0.20404043793678284,-0.49001550674438477,-1.023809790611267,-0.30021676421165466,-0.24592232704162598,0.1740957349538803,0.14764869213104248,-0.39945971965789795,-43.5,-23.5
-1.0463536977767944,-0.48110464215278625,0.558392345905304,-0.5271319150924683,0.0379311703145504,-0.5381017327308655,-2.203430414199829,-1.1258790493011475,-1.3952621221542358,-0.5058479905128479,-0.823043167591095,-1.3885573148727417,-43.25,-29.0
-1.1104804277420044,-0.579023540019989,0.5032282471656799,-0.5354064702987671,0.026930196210741997,-0.5480251908302307,-2.2072651386260986,-1.1801974773406982,-1.4096027612686157,-0.5026975870132446,-0.7973563075065613,-1.4286147356033325,-43.25,-28.75
